,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Default (y)
6452,16,41,15490,9326,0,48,0.09171597633136094,0,0
6453,1,44,12950,12950,0,72,0.08146067415730338,0,0
6454,0,23,15990,15579,0,60,0.066,0,1
6455,0,48,19990,19610,0,36,0.09532710280373832,0,0
6456,0,28,13379,15487,1,72,0.08475452196382428,0,0
6457,0,56,16769,17279,0,84,0.08137931034482758,0,0
6458,21,65,8950,1525,1,12,0.1058333333333333,0,0
6459,1,33,17690,16150,0,72,0.08333333333333333,0,0
6460,3,50,7900,8469,0,48,0.09,0,0
6461,2,50,5400,2258,1,36,0.034,0,0
6462,1,66,5287,5287,0,36,0.14,0,1
6463,3,57,13390,15202,0,96,0.106875,0,0
6464,42,59,4538,4538,0,36,0.08,0,0
6465,7,52,5893,5893,0,36,0.176,0,0
6466,0,25,9500,7877,0,60,0.08055555555555556,0,0
6467,0,26,22120,23936,0,60,0.2409090909090909,0,1
6468,5,50,14950,14950,0,60,0.1142857142857143,0,0
6469,37,63,8828,8828,0,12,0.09416195856873823,0,0
6470,0,52,10980,10980,0,72,0.1127272727272727,0,1
6471,30,72,11717,11717,0,12,0.1173333333333333,0,0
6472,15,36,14450,3163,1,36,0.02126168224299066,0,1
6473,7,51,3981,3981,0,36,0.04526315789473685,0,0
6474,3,43,22990,27561,0,96,0.1447858472998138,0,1
6475,7,65,16000,16000,0,48,0.1789473684210526,0,0
6476,0,49,14900,16223,0,60,0.1848484848484848,0,1
6477,3,44,9970,10120,0,60,0.1583333333333333,0,0
6478,3,65,12700,11200,0,60,0.1224686595949855,0,0
6479,10,32,8415,9429,0,48,0.1205555555555556,0,1
6480,25,50,13600,15435,0,60,0.1007272727272727,0,1
6481,6,27,15990,12295,0,48,0.09090909090909091,0,0
6482,6,31,16400,16400,0,60,0.14,0,1
6483,39,56,19987,15000,0,48,0.0555864369093941,0,0
6484,2,47,16800,18133,0,60,0.1404632824051257,0,0
6485,42,59,4959,5421,0,48,0.0782051282051282,1,0
6486,13,42,14736,4856,1,12,0.206,0,0
6487,6,52,20600,14600,0,60,0.05142857142857143,0,0
6488,14,43,5650,5650,0,48,0.09285714285714286,0,0
6489,36,66,10000,4371,1,24,0.0384,0,0
6490,11,38,23186,6557,1,24,0.07239478957915832,0,0
6491,12,50,7455,7455,0,12,0.02334104938271605,0,0
6492,31,53,19480,18965,0,60,0.1004347826086956,0,0
6493,14,46,11859,6006,0,72,0.02466487935656837,0,1
6494,0,33,17000,12000,0,48,0.1441489361702128,0,0
6495,8,31,13639,16085,0,84,0.09818007662835249,0,0
6496,3,66,12990,7990,0,72,0.082,0,0
6497,16,51,5472,5472,0,36,0.05217109526895658,0,0
6498,19,45,5390,5845,0,60,0.0328125,0,0
6499,2,32,3500,3759,0,36,0.08538461538461538,0,0
6500,14,74,21500,21500,0,84,0.1172,0,1
6501,5,62,10400,9827,0,48,0.135625,0,0
6502,17,44,10900,5900,0,60,0.1132075471698113,0,0
6503,3,31,11800,12905,0,36,0.08098068350668648,0,0
6504,1,45,18900,21025,0,96,0.2117039586919105,0,0
6505,1,32,12490,14719,0,72,0.09637814610190301,0,0
6506,18,51,15180,13080,0,36,0.1544,0,0
6507,5,32,13800,13800,0,60,0.1007751937984496,0,1
6508,1,22,11990,12762,0,36,0.1511111111111111,0,1
6509,1,31,9990,9159,0,60,0.05885311871227364,0,0
6510,0,22,11485,12463,0,60,0.1166666666666667,0,0
6511,13,50,13160,12760,0,60,0.1093333333333333,0,1
6512,6,32,29877,29877,0,60,0.1837988826815642,0,0
6513,1,35,8802,7900,0,72,0.07765151515151515,0,0
6514,18,80,11502,11502,0,36,0.1306201550387597,0,0
6515,5,41,16834,15584,0,60,0.1525925925925926,0,0
6516,25,47,21920,9920,1,60,0.04387096774193548,0,0
6517,1,33,13440,13570,0,96,0.114,0,1
6518,34,55,24190,16850,0,60,0.2038461538461538,0,0
6519,7,34,14390,6325,1,36,0.1038888888888889,0,0
6520,4,67,8575,7662,0,72,0.1618421052631579,0,0
6521,16,76,4690,4690,0,12,0.1,0,0
6522,4,27,24890,28513,0,60,0.1852631578947369,0,1
6523,5,45,8871,8962,0,12,0.08112493239588967,0,0
6524,13,62,15830,10524,0,36,0.1536585365853659,0,0
6525,1,34,17809,16810,0,48,0.06419354838709677,0,0
6526,2,44,15800,15800,0,72,0.06535947712418301,0,1
6527,4,43,26500,21500,0,60,0.09637795275590551,0,0
6528,5,66,3455,3455,0,24,0.0604,0,0
6529,18,45,7870,9454,0,84,0.0516,0,0
6530,3,54,12078,13274,0,60,0.1742857142857143,0,1
6531,0,35,14320,12820,0,60,0.1470588235294118,0,0
6532,3,41,6990,7820,0,48,0.1005714285714286,0,0
6533,6,49,5900,6499,0,72,0.06857142857142857,0,0
6534,19,47,19000,20835,0,72,0.1194444444444445,0,0
6535,11,45,16980,12980,0,72,0.06578947368421052,0,0
6536,27,61,14060,15873,0,60,0.1049317943336831,0,1
6537,3,26,7990,9456,0,84,0.078125,0,0
6538,1,28,2950,1900,0,72,0.0275,0,0
6539,1,38,8000,8710,0,60,0.09371428571428571,0,1
6540,11,65,6486,6646,0,12,0.090625,0,0
6541,7,59,18790,6615,1,48,0.13,0,0
6542,8,25,15250,13800,0,60,0.07882352941176471,0,0
6543,0,56,11500,11500,0,60,0.1176923076923077,1,1
6544,0,29,12990,14171,0,60,0.1614035087719298,0,0
6545,5,26,13585,9907,0,48,0.1564285714285714,0,0
6546,1,29,15195,15195,0,72,0.1062573789846517,0,0
6547,2,68,12800,12800,0,48,0.1336363636363636,0,1
6548,2,54,4888,4888,0,60,0.08455882352941177,0,0
6549,5,31,7790,9061,0,72,0.04040114613180516,0,1
6550,4,65,20990,16000,0,72,0.1475,0,0
6551,33,60,4400,4627,0,48,0.04545454545454546,0,0
6552,3,37,8650,7165,0,60,0.03978300180831826,0,1
6553,1,36,13490,14983,0,60,0.16625,0,1
6554,7,70,21850,17500,0,60,0.1427272727272727,0,0
6555,12,72,7950,8359,0,60,0.07603686635944701,0,0
6556,1,33,10453,10844,0,48,0.122,0,0
6557,1,21,10200,10028,0,60,0.046875,0,1
6558,10,52,5990,3211,0,36,0.04418604651162791,0,0
6559,1,37,22990,19990,0,96,0.10125,0,0
6560,1,22,25040,25154,0,60,0.1772222222222222,0,1
6561,8,71,23989,12679,0,96,0.0888235294117647,0,0
6562,6,24,10600,9100,0,60,0.06833333333333333,0,1
6563,1,39,9790,11705,0,96,0.08303030303030302,0,1
6564,2,59,11990,11182,0,48,0.1835714285714286,0,0
6565,20,82,9200,9200,0,96,0.07707129094412331,0,1
6566,14,41,16390,15347,0,96,0.06984603830266617,0,0
6567,5,57,10850,7537,0,48,0.05,1,1
6568,15,32,13900,12683,0,72,0.09675925925925925,0,0
6569,11,61,15900,10900,0,48,0.0825,0,0
6570,2,32,17780,16298,0,72,0.092802338326635,0,0
6571,1,31,14090,5558,1,48,0.09084084084084085,0,0
6572,5,27,8990,1990,1,24,0.05716162943495401,0,0
6573,4,63,9417,9417,0,36,0.1875,0,0
6574,13,32,23990,22990,0,60,0.1495454545454545,0,0
6575,1,50,23000,20561,0,60,0.1406666666666667,0,1
6576,15,36,15040,18176,1,72,0.1246987951807229,0,1
6577,25,61,9990,7990,0,48,0.05575757575757576,0,0
6578,13,34,15985,15985,0,60,0.09937673130193905,0,0
6579,8,49,6155,6743,0,72,0.06867233485938522,0,0
6580,9,54,9490,5990,0,60,0.1045454545454545,0,0
6581,7,47,3846,4325,0,48,0.05202312138728324,0,0
6582,2,65,6700,6700,0,72,0.07714285714285714,0,1
6583,26,52,10590,8425,0,72,0.1105527638190955,0,0
6584,1,43,14000,10290,0,60,0.04170141784820684,0,0
6585,6,51,7900,6400,0,48,0.04819672131147541,0,0
6586,42,58,14990,5162,1,24,0.0925,0,0
6587,12,53,9850,6000,0,60,0.055,0,0
6588,23,50,8560,4224,0,36,0.0625,0,0
6589,30,53,9900,8400,0,36,0.0681663258350375,0,0
6590,16,35,16990,8500,0,72,0.09259259259259259,0,0
6591,2,26,21000,21000,0,72,0.1160919540229885,0,0
6592,3,65,9990,8490,0,36,0.2058333333333333,0,0
6593,8,25,6990,6344,0,72,0.066,0,0
6594,1,22,13000,10881,0,60,0.0825,0,0
6595,4,49,8990,9829,0,60,0.12125,0,0
6596,1,35,4490,1688,1,12,0.08313953488372093,0,0
6597,1,51,16290,9557,1,48,0.03768844221105527,0,0
6598,16,76,8630,9162,0,72,0.1119047619047619,0,0
6599,0,30,9589,9202,0,60,0.07558945908460471,0,0
6600,5,67,12990,9024,0,48,0.1309677419354839,0,0
6601,0,31,11729,10573,0,60,0.05835806132542037,0,0
6602,16,41,16300,13800,0,60,0.0782608695652174,0,0
6603,1,53,12638,13610,0,48,0.1584210526315789,0,0
6604,0,21,11990,13396,0,96,0.1358333333333333,0,1
6605,8,27,15899,14665,0,60,0.093,0,0
6606,4,68,4342,3342,0,24,0.1959459459459459,0,0
6607,0,65,10980,12718,0,60,0.1179039301310044,0,0
6608,9,42,14990,15975,0,96,0.1058688147295742,0,0
6609,6,47,16400,6400,1,36,0.07411764705882352,0,0
6610,9,58,5950,5919,0,60,0.04739130434782609,0,0
6611,8,47,23269,29648,1,72,0.2442857142857143,1,1
6612,10,41,13980,16044,0,60,0.03547169811320755,0,0
6613,4,36,11990,11990,0,72,0.07105263157894737,0,0
6614,23,40,15344,15344,0,96,0.06666666666666667,0,0
6615,15,38,9990,9206,0,60,0.09428571428571429,0,0
6616,2,64,5730,5730,0,48,0.07444444444444444,0,0
6617,23,47,12340,13984,0,72,0.04666666666666667,0,0
6618,10,26,4554,5101,0,48,0.05913410770855333,0,1
6619,4,53,4700,4700,0,60,0.06013986013986014,0,0
6620,31,55,12669,13881,0,72,0.09294117647058824,0,0
6621,0,37,6890,2890,1,24,0.08,0,0
6622,3,46,18459,17458,0,60,0.09441176470588235,0,0
6623,1,26,8890,8260,0,24,0.08992805755395683,0,0
6624,16,56,15950,13950,0,36,0.256875,0,0
6625,1,32,11750,12786,0,60,0.03828600405679513,0,0
6626,30,50,7500,5500,0,60,0.03976833976833977,0,0
6627,0,58,16125,17111,0,96,0.0832,0,1
6628,20,40,7419,3847,0,24,0.06185185185185185,0,0
6629,7,25,4090,2090,0,24,0.06428571428571428,0,0
6630,33,62,13500,14459,0,48,0.1374468085106383,0,0
6631,17,49,6150,6150,0,48,0.08057142857142857,0,0
6632,12,70,17990,13602,0,60,0.08333333333333333,0,0
6633,4,42,12990,14077,0,60,0.08982035928143713,0,0
6634,26,61,5000,5000,0,36,0.07085498346717052,1,0
6635,13,42,20700,10700,0,48,0.07277710109622412,0,0
6636,14,62,13000,11000,0,60,0.08782608695652173,0,0
6637,6,31,13070,11070,0,72,0.09549356223175966,0,0
6638,3,31,10990,9490,0,84,0.08037383177570094,0,0
6639,5,38,21740,23648,0,60,0.1672077922077922,0,0
6640,0,21,5500,2500,0,12,0.1258823529411765,0,0
6641,0,25,15490,15327,0,72,0.1991666666666667,0,1
6642,4,66,2500,2500,0,12,0.1783333333333333,0,0
6643,0,21,7540,8424,0,96,0.1122112211221122,0,0
6644,0,55,23500,29967,0,96,0.1283582089552239,0,1
6645,0,33,9500,9500,0,72,0.08216216216216216,0,1
6646,11,32,10500,10500,0,60,0.09243295019157088,0,0
6647,20,59,16400,17122,0,72,0.08333333333333333,0,0
6648,1,37,16810,18488,0,72,0.133125,0,0
6649,7,30,13300,13544,0,60,0.06913043478260869,0,0
6650,29,45,10394,11637,0,48,0.1325,0,0
6651,12,44,31000,25000,0,96,0.07826982492276004,0,0
6652,4,47,7990,6105,0,60,0.06222222222222222,0,0
6653,35,63,4492,4639,0,24,0.08608695652173913,0,0
6654,2,26,11400,9237,0,60,0.02875215641173088,0,0
6655,3,28,8262,8712,0,36,0.04170008019246191,0,0
6656,6,66,12860,7990,0,36,0.1387878787878788,0,0
6657,1,38,8000,8028,0,60,0.08132875143184422,0,1
6658,15,49,4490,4879,0,60,0.05507955936352509,0,0
6659,3,21,27685,19498,0,60,0.1977142857142857,0,0
6660,4,35,8900,2900,1,12,0.1458823529411765,0,0
6661,18,82,4888,4888,0,48,0.08121827411167512,1,0
6662,2,58,11490,12948,0,60,0.08070175438596491,0,0
6663,40,69,6550,6550,0,48,0.0596,0,0
6664,23,63,21950,17352,0,48,0.1196,0,0
6665,7,51,10500,9575,0,48,0.01971014492753623,0,0
6666,1,21,11750,12767,0,60,0.1938943894389439,0,1
6667,3,32,12495,10859,0,36,0.2206896551724138,0,0
6668,7,72,15800,13477,0,48,0.1646903820816864,0,0
6669,2,25,18990,17599,0,72,0.126,0,0
6670,23,49,12500,13526,0,60,0.06986301369863014,0,0
6671,1,55,7860,5990,0,60,0.0625,0,0
6672,25,49,5700,3700,0,36,0.04274509803921569,0,0
6673,1,36,5790,5736,0,60,0.08547717842323652,0,0
6674,1,40,23790,25885,0,60,0.1825581395348837,0,1
6675,5,54,7590,4620,1,48,0.09454545454545454,0,0
6676,6,53,11600,6916,0,36,0.1460014673514307,0,0
6677,1,48,7919,3135,1,36,0.06571428571428571,0,0
6678,10,73,13050,11676,0,48,0.08722222222222223,0,0
6679,13,61,23900,23900,0,96,0.145,0,0
6680,1,21,22995,22995,0,72,0.156875,0,1
6681,1,19,8990,10012,0,48,0.12,0,1
6682,4,66,17877,15516,0,60,0.1637037037037037,0,0
6683,8,37,13990,12990,0,60,0.04065040650406504,0,0
6684,12,42,14500,16009,0,84,0.09173913043478261,0,0
6685,15,44,11400,8900,0,24,0.07733333333333334,0,0
6686,3,54,22900,26530,0,72,0.100625,0,0
6687,1,29,8626,8626,0,72,0.0607843137254902,0,1
6688,11,37,9300,7050,0,48,0.1050583657587549,0,0
6689,6,31,18889,16338,0,60,0.06392132759680394,0,1
6690,5,47,8456,10114,0,84,0.1130769230769231,0,1
6691,12,77,10000,5000,0,12,0.1029411764705882,0,0
6692,0,42,21500,21500,0,72,0.148005148005148,0,0
6693,1,42,11990,11872,0,84,0.0893491124260355,0,0
6694,24,48,15690,15390,0,60,0.05857142857142857,0,0
6695,0,57,10990,8490,0,36,0.2142197599261311,0,0
6696,15,45,9600,6110,0,60,0.05363636363636363,0,0
6697,8,28,14121,12621,0,36,0.1570306923625981,0,0
6698,15,50,16490,11490,0,60,0.06242603550295858,0,0
6699,2,26,17650,15150,0,60,0.1288888888888889,0,0
6700,0,63,29393,15394,1,48,0.210625,0,0
6701,3,66,14490,5124,1,36,0.125,0,0
6702,6,46,15900,15900,0,48,0.137277648878577,0,0
6703,17,35,10775,5823,1,48,0.02957110609480813,0,0
6704,3,26,13430,10089,0,72,0.09675324675324676,0,0
6705,2,67,15675,5800,1,36,0.105625,0,0
6706,3,63,21970,14970,0,60,0.1371009942438514,0,0
6707,27,51,9100,6474,0,48,0.07010014306151645,0,0
6708,7,41,13900,12457,0,72,0.189,0,0
6709,20,76,13990,11853,0,72,0.1090909090909091,0,1
6710,2,35,7990,9111,0,48,0.1090425531914894,0,0
6711,3,31,3795,4265,0,48,0.09272727272727273,0,0
6712,11,49,9660,10893,0,60,0.1608333333333333,0,0
6713,16,40,10500,6969,0,36,0.06128048780487805,0,0
6714,35,56,11890,8890,0,60,0.042,0,0
6715,10,30,11689,5189,0,36,0.07285714285714286,0,0
6716,1,25,4500,6248,0,36,0.1248959200666112,0,1
6717,24,47,15200,10200,0,36,0.199058507061197,0,0
6718,4,32,16250,12096,0,48,0.1824512534818941,0,0
6719,7,33,26950,26950,0,60,0.1486363636363636,0,1
6720,13,54,11940,17359,0,72,0.09903846153846153,0,0
6721,12,57,5364,5864,0,48,0.066,0,0
6722,4,32,22777,25107,0,72,0.1428571428571428,0,1
6723,5,31,19990,24490,0,96,0.137189292543021,0,0
6724,14,50,5490,6150,0,48,0.06733167082294264,0,0
6725,27,58,7067,7067,0,72,0.06277777777777778,0,0
6726,1,21,25990,25990,0,60,0.2876470588235294,0,0
6727,2,34,17589,18379,0,72,0.033,0,0
6728,16,57,19200,10990,1,60,0.06187185929648241,0,0
6729,11,65,7990,7990,0,72,0.07955251709136109,0,0
6730,0,65,5042,5042,0,36,0.0888235294117647,0,0
6731,2,44,9500,10230,0,48,0.09112903225806451,0,0
6732,4,44,7301,7301,0,36,0.09098497495826377,0,0
6733,6,32,11970,11005,0,60,0.093125,0,0
6734,1,48,15990,6080,1,48,0.056,0,0
6735,5,42,15190,13190,0,60,0.08580980683506687,0,0
6736,7,52,5877,2377,0,24,0.07555555555555556,0,0
6737,8,59,17855,6222,1,24,0.1892857142857143,0,0
6738,1,26,11880,9738,0,60,0.1022458628841608,0,0
6739,9,36,8900,8900,0,48,0.136,0,0
6740,13,46,8400,8659,0,36,0.159375,0,0
6741,12,66,15699,13699,0,72,0.07724867724867725,0,0
6742,2,30,9000,5000,0,12,0.1339622641509434,0,0
6743,18,52,5325,5599,0,60,0.05,0,0
6744,5,34,10450,7450,0,48,0.1292307692307692,0,1
6745,10,30,6800,7058,0,60,0.0782608695652174,0,0
6746,3,54,22000,22000,0,48,0.1282828282828283,0,0
6747,17,52,8000,4314,0,48,0.05105263157894737,0,0
6748,35,51,22077,23104,0,84,0.125,0,0
6749,13,40,9990,5353,0,36,0.07242339832869081,0,0
6750,8,69,22490,24986,0,60,0.2012158054711246,0,1
6751,1,40,14500,16131,0,96,0.1219354838709677,0,0
6752,0,39,16500,16500,0,96,0.1124324324324324,0,0
6753,6,28,11318,12367,0,72,0.1074285714285714,0,0
6754,5,32,10390,4658,1,24,0.1310160427807487,0,0
6755,10,48,11500,6500,0,48,0.0745,0,0
6756,15,70,5490,5490,0,60,0.1015075376884422,0,0
6757,24,57,10881,10881,0,48,0.1166666666666667,0,0
6758,1,24,8069,3440,1,36,0.0825,0,0
6759,20,43,13620,14907,0,72,0.07795918367346939,0,0
6760,4,57,18890,18270,0,72,0.1507692307692308,0,0
6761,8,50,6194,6680,0,48,0.05243055555555556,0,0
6762,0,46,15439,3939,1,12,0.159047619047619,0,0
6763,8,37,18690,15047,0,60,0.08323529411764706,0,0
6764,4,57,7800,7800,0,48,0.0838095238095238,0,0
6765,5,45,4090,4090,0,24,0.09421052631578947,0,0
6766,4,58,10350,11087,0,60,0.1064,0,0
6767,15,58,5037,5618,0,60,0.06058823529411764,0,1
6768,1,33,5490,5530,0,36,0.1633663366336634,0,1
6769,1,23,9800,10795,0,72,0.1618181818181818,0,1
6770,5,49,16960,18209,1,48,0.07763975155279502,0,0
6771,7,71,6990,7437,0,48,0.1005882352941176,0,0
6772,23,49,6990,8415,0,96,0.06387096774193549,0,1
6773,23,58,15775,10000,0,48,0.1916666666666667,0,0
6774,9,60,16470,12797,0,24,0.2025,0,0
6775,1,30,6534,7036,0,48,0.07650809220205983,0,0
6776,0,36,12900,12900,0,96,0.09702380952380953,0,1
6777,25,53,6090,5090,0,36,0.02515479876160991,0,0
6778,7,66,11950,10900,0,60,0.09761904761904762,0,0
6779,15,76,15390,9885,0,24,0.3269230769230769,0,1
6780,2,32,4378,4490,0,12,0.2546666666666667,0,0
6781,7,23,10690,9990,0,60,0.09142857142857143,0,0
6782,10,47,7914,8239,0,48,0.04846153846153846,1,0
6783,10,61,9829,8545,0,60,0.08547486033519552,0,0
6784,32,59,13900,10283,0,60,0.0624,0,0
6785,16,52,14500,11500,0,48,0.1918518518518519,0,0
6786,28,52,10490,9327,0,72,0.08333333333333333,0,0
6787,1,31,11900,13567,0,60,0.09090909090909091,0,0
6788,6,30,16950,17837,0,60,0.1777777777777778,0,0
6789,0,33,4500,4731,0,60,0.04689655172413793,0,0
6790,2,59,5349,3533,0,48,0.09131905298759865,0,0
6791,1,53,12450,12450,0,48,0.1172131147540984,0,0
6792,16,48,12750,4750,1,36,0.069,0,0
6793,5,54,13970,13934,0,60,0.1177873152122079,0,0
6794,18,73,15650,9650,0,24,0.1729166666666667,0,0
6795,0,37,8990,9729,0,96,0.02628062360801782,0,1
6796,4,25,18490,14490,0,72,0.1115,0,0
6797,0,20,7950,9397,0,84,0.1096,0,1
6798,5,24,14490,15638,0,60,0.1176470588235294,0,0
6799,10,74,18450,16397,0,60,0.2508333333333334,0,0
6800,0,64,14120,13119,0,72,0.06854460093896714,0,0
6801,16,41,19248,20047,1,60,0.09826361483820048,0,0
6802,4,27,15509,17056,0,72,0.1313333333333333,0,0
6803,10,34,17990,17990,0,72,0.09195979899497488,1,1
6804,4,34,12790,12790,0,48,0.2096296296296296,0,0
6805,2,21,24800,26756,0,96,0.22,0,1
6806,44,60,5263,5371,0,24,0.1165,0,0
6807,0,25,23490,23490,0,72,0.1273092369477912,0,1
6808,21,54,10989,9489,0,96,0.1025641025641026,0,0
6809,9,35,9600,11361,0,84,0.07142857142857142,0,0
6810,12,60,2900,3135,0,36,0.06571428571428571,0,0
6811,7,24,12490,12587,0,60,0.11,0,0
6812,1,67,6482,7255,0,60,0.09769230769230769,0,1
6813,0,31,12500,11000,0,60,0.04676409185803758,0,0
6814,1,18,5050,5916,0,60,0.05517241379310345,0,1
6815,2,51,6500,2500,1,12,0.1528571428571429,0,0
6816,2,62,16690,16820,0,72,0.072,0,0
6817,7,30,7200,4992,0,60,0.04478323010957599,0,0
6818,2,56,5000,5174,0,24,0.1325443786982249,0,0
6819,9,46,3738,3834,0,12,0.1987878787878788,0,0
6820,7,38,29490,21490,0,60,0.130718954248366,0,0
6821,1,48,13200,14462,0,72,0.1883333333333333,0,0
6822,7,32,5750,6248,0,60,0.0732484076433121,0,0
6823,22,59,4551,4551,0,24,0.09333333333333334,0,0
6824,14,52,15200,12096,0,60,0.1035,0,0
6825,0,50,8330,8963,0,48,0.1031578947368421,0,0
6826,0,43,10420,10334,0,60,0.2048611111111111,0,0
6827,7,39,12100,6200,0,48,0.04018109790605546,0,0
6828,6,64,5438,6655,0,96,0.08823529411764706,0,0
6829,14,38,4980,5166,0,48,0.02285714285714286,0,0
6830,1,18,13690,8690,0,60,0.12,0,0
6831,27,60,10402,11569,0,48,0.075,0,0
6832,36,57,14000,10000,0,60,0.05015673981191222,0,0
6833,1,40,19700,22931,0,72,0.07998661311914324,0,1
6834,11,76,10500,10500,0,36,0.1354545454545455,0,0
6835,0,50,9800,8092,0,48,0.05128205128205128,0,0
6836,0,27,18400,20469,0,96,0.1090909090909091,0,1
6837,2,65,5254,5590,0,36,0.07106382978723404,0,0
6838,27,50,12500,7000,0,60,0.1075,0,0
6839,1,48,27350,27350,0,48,0.1285714285714286,0,0
6840,15,38,12485,11184,0,48,0.03540372670807453,0,0
6841,10,67,4475,4478,0,48,0.1193181818181818,0,0
6842,0,52,13447,10000,0,84,0.1017569546120059,0,0
6843,3,65,5000,5103,0,24,0.1692307692307692,0,0
6844,20,38,27100,20600,0,72,0.045,0,0
6845,2,44,6100,7244,0,84,0.05216016859852476,0,0
6846,0,23,8800,6264,0,48,0.096,0,0
6847,17,42,10905,12401,0,60,0.076,1,0
6848,3,24,2500,2563,0,12,0.1211111111111111,0,0
6849,10,26,15790,12577,0,48,0.09090909090909091,0,0
6850,1,64,9480,7619,0,60,0.1059259259259259,0,0
6851,7,70,13690,13600,0,48,0.2483498349834984,0,0
6852,1,38,6500,6111,0,72,0.07,0,0
6853,22,53,9700,5200,0,36,0.085,0,0
6854,4,41,8990,4115,1,96,0.04545454545454546,0,0
6855,12,73,5900,5000,0,36,0.07894736842105263,0,0
6856,6,42,12900,13990,0,60,0.1111111111111111,0,0
6857,9,35,8835,7000,0,24,0.07085160396953612,0,0
6858,2,67,9742,6654,1,48,0.1132075471698113,0,0
6859,34,54,15700,3000,1,24,0.02532391048292108,0,0
6860,2,41,13990,15393,0,72,0.1224928366762178,0,1
6861,0,55,9185,10121,0,60,0.1362962962962963,0,0
6862,2,53,7500,7500,0,60,0.06666666666666667,0,0
6863,21,58,15000,4000,1,36,0.04916666666666666,0,1
6864,3,57,14990,15749,0,72,0.0955,0,0
6865,9,38,29980,28341,0,48,0.208235294117647,0,0
6866,3,19,7990,5000,0,36,0.07833603457590492,0,1
6867,0,27,10980,8480,0,60,0.07352941176470588,0,0
6868,2,64,25800,21391,0,36,0.09272727272727273,0,0
6869,4,39,12500,12500,0,60,0.08198433420365535,0,0
6870,2,34,25877,25877,0,60,0.1555555555555556,0,1
6871,8,52,10125,10887,0,48,0.0944,0,0
6872,3,48,10800,8100,0,36,0.04615384615384616,0,0
6873,8,55,9900,10205,0,36,0.1433333333333333,0,0
6874,10,36,5540,6001,0,60,0.06,0,0
6875,3,49,11000,6433,0,36,0.093,0,0
6876,2,27,8690,9427,0,48,0.09818181818181818,0,1
6877,0,60,9950,5709,1,60,0.04420921544209216,0,0
6878,5,51,14390,7890,1,48,0.05333333333333334,0,0
6879,2,20,16604,12604,0,48,0.1670588235294118,0,0
6880,15,42,16100,18324,0,60,0.163125,0,0
6881,1,31,19286,19286,0,36,0.08043478260869565,0,0
6882,27,44,21920,18000,0,60,0.0937227550130776,0,0
6883,2,40,16990,15990,0,84,0.1102941176470588,0,1
6884,0,18,4700,4700,0,24,0.2423529411764706,0,0
6885,1,24,3800,2800,0,12,0.1714285714285714,0,0
6886,0,28,15990,15990,0,48,0.0788,0,0
6887,1,32,3761,1596,0,24,0.04761904761904762,0,0
6888,3,50,10000,9799,0,60,0.1314285714285714,0,0
6889,2,34,16480,15480,0,96,0.115625,0,1
6890,45,62,15270,6280,1,96,0.0431578947368421,0,0
6891,3,22,12490,14349,0,60,0.1289147851420248,0,1
6892,10,75,10750,7992,0,48,0.035,0,0
6893,10,26,27842,27842,0,24,0.1546666666666667,0,0
6894,3,52,8900,7687,0,60,0.1007142857142857,0,0
6895,8,54,4653,4944,0,24,0.1247058823529412,0,0
6896,22,82,5714,5714,0,48,0.07818181818181819,0,1
6897,16,41,18800,18800,0,60,0.02440408626560726,1,0
6898,31,54,29990,28990,0,72,0.0826470588235294,0,0
6899,8,73,4190,4190,0,36,0.03263157894736842,0,0
6900,33,55,6990,7658,0,72,0.075,0,0
6901,19,52,9995,9995,0,96,0.04352517985611511,0,0
6902,1,36,16872,16872,0,60,0.06791666666666667,0,0
6903,0,40,13000,3000,1,12,0.2318181818181818,0,0
6904,9,28,5961,5961,0,36,0.1173333333333333,0,0
6905,0,45,10500,9500,0,24,0.1454545454545454,0,1
6906,0,30,9576,8576,0,48,0.1195244055068836,0,0
6907,11,76,18200,14800,0,60,0.05615384615384615,0,0
6908,18,64,12495,13669,0,60,0.1255,0,0
6909,1,25,10930,11975,0,72,0.1626086956521739,0,0
6910,1,28,13300,3532,1,36,0.07168458781362007,0,0
6911,3,60,6849,5731,0,48,0.120952380952381,0,0
6912,4,27,17590,15719,0,60,0.108695652173913,0,0
6913,8,30,12990,10879,0,72,0.058,0,0
6914,2,67,15118,10394,0,36,0.07157894736842105,0,0
6915,1,44,16735,18999,0,60,0.08194138039710054,0,1
6916,4,46,10390,11256,0,60,0.09882515549412578,0,0
6917,2,35,10985,11172,0,96,0.09066666666666667,0,0
6918,6,53,8920,4920,0,48,0.0925,0,0
6919,10,35,9000,3222,1,36,0.059375,0,0
6920,3,20,8500,8738,0,36,0.174,0,1
6921,30,47,4270,3270,0,36,0.02909090909090909,0,0
6922,2,67,14400,13400,0,48,0.0764,0,0
6923,2,41,7990,7081,0,60,0.05714285714285714,0,1
6924,1,49,28365,27800,0,96,0.1641414141414141,0,0
6925,22,62,3399,1947,0,12,0.1571428571428571,0,0
6926,6,52,7990,7990,0,60,0.05387931034482758,0,0
6927,4,55,9490,10621,0,72,0.095,0,0
6928,20,65,8505,8505,0,72,0.076,0,0
6929,20,41,13990,16557,0,84,0.1153439153439153,0,0
6930,33,50,20720,22861,0,96,0.1227106227106227,0,1
6931,9,67,16990,13990,0,48,0.07878787878787878,0,0
