,Job tenure,Age,Car price,Default (y)
2503,33,50,16765,0
5623,19,39,22930,0
2314,0,21,8500,0
3410,2,24,12490,0
4221,5,25,21990,0
2554,1,43,11602,0
1417,7,44,22440,0
3096,1,51,15990,0
25,4,67,2986,0
6612,10,41,13980,0
2409,4,23,11019,0
3270,10,54,8059,0
1113,1,48,11835,0
4420,3,50,10990,0
1552,1,33,8450,1
6353,20,66,10990,1
5551,20,40,8800,0
4163,7,54,8100,0
3214,26,56,12800,0
3402,8,51,11130,0
433,3,23,4490,0
979,2,53,18790,0
2655,23,48,15470,0
1847,16,35,5800,0
5041,0,18,11680,1
4359,5,67,6712,0
1127,2,39,21970,1
4562,1,57,4990,1
5514,1,23,8500,1
4394,2,35,9780,1
2518,0,64,8248,0
7141,7,71,7950,1
1102,30,43,13500,0
3276,28,51,14900,0
3809,5,78,11940,1
7204,6,51,15990,0
4771,17,40,16140,0
5509,0,57,10300,1
5167,20,52,8676,0
194,2,29,15000,0
615,30,59,9900,0
643,0,59,16125,1
5576,0,29,23000,0
3285,0,32,7590,0
3116,7,46,5327,0
3816,20,61,14200,0
3575,9,57,9519,1
2776,7,48,21383,0
6095,5,49,7200,1
6284,15,43,14320,0
6104,2,22,14760,0
330,10,39,14000,0
2207,28,51,12000,0
5799,0,44,30850,0
7174,13,35,13990,0
2670,3,66,10990,0
3299,37,69,23300,0
972,8,57,11800,0
483,15,75,11850,0
2420,1,54,20168,0
2602,27,52,9990,0
719,11,53,12490,0
3869,12,56,5000,0
2059,17,62,10500,0
2803,35,55,23596,1
2566,27,46,18078,0
6069,1,36,19093,1
32,4,53,14900,0
664,6,49,15000,0
5850,1,30,15985,1
4704,0,46,11490,1
6524,13,62,15830,0
6136,6,45,9000,0
1444,23,45,8990,0
4686,15,55,7990,0
2792,18,44,10990,1
3757,6,25,15590,0
7238,9,44,19800,0
1705,0,20,26000,1
3573,3,56,8000,0
3742,2,38,8500,1
5822,16,72,14500,1
4054,6,57,4850,0
4322,0,22,9990,1
4949,1,32,10040,0
3227,8,71,18500,0
118,3,20,22586,1
2277,2,41,15000,0
2905,2,31,26877,0
3859,0,23,3200,1
1401,0,25,7990,0
739,1,62,3776,0
2456,1,20,16790,1
170,2,47,11450,0
540,4,24,18078,0
7228,26,47,8900,0
883,2,19,12700,0
4539,9,27,9150,0
5571,2,47,15820,0
4989,15,64,19550,0
7163,16,53,8990,1
4184,1,28,24790,1
674,26,48,11900,0
3209,25,49,14164,0
397,16,52,17849,0
2915,6,26,5670,1
7021,0,45,12900,1
1815,0,53,4243,0
7020,10,49,7450,0
6358,2,57,13000,0
6992,26,46,9990,0
2100,19,62,14490,0
6901,19,52,9995,0
7364,9,46,5712,1
6264,0,19,6450,1
2101,5,43,26990,1
6301,14,55,23719,0
4251,9,31,10150,0
4246,5,44,2229,0
1548,5,51,14800,0
4462,6,77,17600,0
3728,8,34,5630,0
3323,4,26,20770,1
4427,16,54,6502,0
355,24,60,13040,0
3912,3,50,5970,0
1461,31,51,7950,1
5153,1,54,9490,0
2535,17,50,14495,0
6584,1,43,14000,0
3220,11,79,4990,0
6067,0,31,5990,0
2373,26,43,7200,0
1051,2,49,8651,0
3074,3,25,16950,0
2321,0,54,6985,0
4750,10,41,13000,0
3334,17,57,5690,0
4827,6,23,6640,0
1751,9,32,14050,0
4414,16,48,27840,0
1772,3,29,13980,0
1196,31,54,25041,0
1878,4,58,15800,0
2668,0,53,18990,0
7414,19,37,15550,0
2016,3,31,14041,0
2005,3,63,9990,0
6443,3,31,14300,0
1482,2,30,10990,0
3237,1,64,26500,0
328,9,37,20485,0
648,0,20,10990,1
3599,11,71,16140,1
2945,1,42,9950,1
7047,20,47,26780,0
1123,2,23,7995,0
396,0,31,15869,0
2788,34,52,15550,0
5272,5,69,1501,0
3855,2,53,13600,0
4275,24,54,18789,1
5419,4,53,11480,0
6226,30,47,13690,0
1259,8,32,11598,0
4411,0,48,15000,0
6194,2,32,12000,0
5090,4,47,15920,0
1519,15,46,15284,0
4046,19,50,21200,0
1378,14,54,14500,0
5424,9,37,28500,1
1023,0,42,12290,0
2587,27,53,8932,0
2918,37,54,5970,0
5180,5,49,4900,0
7018,1,41,22300,0
4523,1,52,11990,0
912,8,48,1501,0
2857,0,23,11950,0
5055,1,54,12490,0
1675,10,41,9850,0
1746,5,42,20990,0
3026,3,19,18900,1
532,13,58,4990,0
1736,17,37,9096,0
1629,4,50,19000,0
4907,1,45,22145,1
430,11,73,14990,0
3523,5,28,13250,1
1808,17,48,9440,0
4731,2,31,14115,0
3607,0,22,25500,1
5612,8,53,13409,0
4645,2,51,14365,0
4840,0,36,7990,0
234,12,37,23000,0
4677,0,28,22050,1
2222,0,46,15950,0
4541,9,70,17750,0
4266,17,59,10950,0
5936,2,37,17890,1
4586,24,51,13000,0
6633,4,42,12990,0
1948,15,55,16500,0
5684,34,50,31915,0
6600,5,67,12990,0
4590,27,56,20000,0
3492,35,56,9990,0
6805,2,21,24800,1
1995,0,48,8595,0
3639,2,57,10690,1
2671,31,59,16519,0
6187,0,39,5990,0
2224,4,41,7950,0
1106,1,51,18747,0
6128,5,53,4250,0
818,0,25,7950,0
3907,2,26,10700,0
4347,0,26,5990,1
5075,20,50,3990,0
5400,13,82,13480,1
1697,8,25,7758,0
3992,0,27,9750,0
136,2,42,9680,1
4038,2,63,13990,1
1642,1,45,18990,0
5721,22,54,24129,0
6559,1,37,22990,0
3722,14,67,12030,1
6592,3,65,9990,0
1180,24,43,6800,0
4668,15,47,10800,0
888,5,61,9990,0
2987,32,51,15989,0
2372,37,59,21490,0
2437,26,52,4835,0
4017,38,63,6200,0
5199,28,47,16300,0
817,0,21,20500,1
1111,6,47,17300,0
3414,35,52,9500,0
4652,1,55,10490,0
2341,8,62,11900,0
3167,16,47,25000,0
5481,0,26,18739,0
5057,0,22,15000,0
4883,8,73,14914,0
3065,5,21,14732,1
1264,15,37,5509,0
990,2,59,8700,1
1464,0,43,10990,1
3662,11,71,2830,0
4751,0,35,14890,0
1739,2,24,20990,0
5344,7,52,14200,1
4982,21,39,16500,0
3710,40,56,9500,0
353,0,50,5850,0
5962,3,37,3924,0
4147,21,54,4750,0
3852,5,23,22559,0
5354,31,58,9068,0
6909,1,25,10930,0
1489,1,26,5150,0
4999,0,38,9000,0
4985,1,56,7900,0
3130,25,62,5700,0
1228,2,65,11600,0
5723,11,46,6900,0
5823,15,45,16900,0
1053,15,32,3900,0
7033,31,49,22850,0
2894,9,54,14500,0
6953,2,42,8250,0
52,30,58,35480,0
4463,0,30,20490,0
4205,2,32,7600,1
6937,24,62,22990,0
3085,0,63,7464,0
159,23,42,16700,0
4587,2,39,7190,1
1587,9,75,19990,0
1589,11,42,6390,0
1479,2,40,9995,0
3555,4,21,15900,0
5491,11,39,15958,1
3145,11,71,16799,0
1469,23,53,14990,0
6403,0,33,5200,0
3094,7,55,7990,1
4237,9,52,6990,0
3964,1,42,9576,0
2078,15,51,9900,0
7273,24,45,7250,0
5802,6,29,34990,0
4694,1,44,29900,0
7322,7,35,30500,0
7169,2,37,12490,1
4077,33,68,3246,0
2828,29,46,10000,0
436,5,46,17900,0
4305,1,64,13994,1
7192,9,54,20990,0
2960,1,38,10890,0
7302,8,45,11090,0
1588,4,47,5950,0
5860,4,45,16325,0
2780,2,22,26000,0
6043,20,39,5300,0
5470,19,51,13738,0
1590,0,26,9890,1
6480,25,50,13600,1
973,7,46,23500,0
1238,2,24,7990,1
2951,4,28,11090,0
6657,1,38,8000,1
2342,15,46,6095,0
3875,0,24,12890,0
5570,0,19,11900,1
4775,5,70,6800,0
6350,7,70,8209,0
2231,7,37,7079,0
6631,17,49,6150,0
1497,20,51,8141,0
449,1,53,10990,0
2369,36,60,25890,0
4162,0,21,7090,0
3429,5,22,10500,1
4672,0,22,3895,1
4257,3,33,8866,0
3817,0,45,5689,1
4619,0,62,14000,0
2422,0,29,11600,0
6675,5,54,7590,0
5766,21,41,17305,1
4378,41,61,15990,0
1551,7,36,22739,1
6594,1,22,13000,0
1146,6,66,6490,0
4872,0,50,10390,0
6404,0,24,7800,1
2092,4,28,5500,0
1313,2,38,7513,0
2015,7,26,16889,0
6150,1,55,6340,1
187,18,47,12844,1
4192,3,36,5990,0
3842,33,53,15500,0
3655,17,54,18889,1
3426,0,49,26450,0
4387,10,43,10985,0
1381,1,30,7725,0
4538,14,52,13100,0
413,3,21,8990,0
4561,0,33,9500,1
3455,29,46,11240,0
941,0,20,20000,1
801,9,49,6479,0
3336,8,54,10490,0
3606,0,26,14490,0
6962,26,61,11680,0
2750,6,33,13000,1
3932,16,48,10800,0
4567,19,43,12282,1
4740,17,38,14000,0
256,7,32,15680,0
4309,4,46,16000,0
7287,0,23,20990,0
3199,29,63,27500,0
2235,16,60,6990,0
647,14,55,20400,0
1767,26,48,8470,0
5100,6,35,17350,1
3909,0,39,20900,1
6978,36,56,4749,0
6280,35,68,10690,0
1572,20,50,20990,0
24,10,61,8600,0
5876,23,41,6490,1
1088,0,42,22000,1
4498,0,37,12490,1
2694,2,34,16800,0
4609,9,42,25499,0
3398,1,32,6990,0
3559,2,20,13990,1
112,8,30,11375,0
2841,0,64,20990,1
2311,13,34,7690,0
3441,5,57,8800,0
5974,4,29,10585,1
7058,8,39,12990,1
6382,24,45,7990,0
3805,11,44,17980,0
56,12,46,5900,0
1309,1,26,18980,1
695,30,46,8485,0
5793,5,36,7390,0
4051,6,33,15079,1
3752,27,55,17550,0
5858,2,56,11900,0
1227,1,33,21318,0
1999,1,26,7670,1
276,15,53,7000,0
5216,1,64,6100,0
4319,25,59,5546,0
1833,3,45,3765,0
5891,6,56,15990,0
6603,1,53,12638,0
6576,15,36,15040,1
682,9,54,24550,0
7295,0,40,8790,0
6999,30,58,24554,0
5374,0,21,6490,1
4290,28,58,15069,0
1137,3,73,16750,0
2767,3,21,6300,0
4979,2,23,11820,0
4684,12,69,22126,0
5693,1,33,7750,0
942,27,46,4114,0
1036,2,47,7200,0
2884,4,38,21180,0
7274,1,26,9950,0
1346,6,69,18690,0
3877,18,53,12328,0
3646,6,63,10600,0
4010,9,33,16980,0
5747,17,40,12290,0
3935,0,46,16560,0
2784,5,46,7990,1
880,28,72,14105,0
2384,9,26,21000,0
5736,3,30,15945,0
2988,1,44,18900,0
115,24,48,9490,0
5185,12,32,7500,0
3400,15,54,14500,0
7393,17,46,11400,0
3119,0,32,29990,1
4546,40,56,13500,0
4800,12,61,10030,0
7132,1,46,7490,0
2819,17,63,18900,0
3822,21,80,10500,1
7271,13,60,8500,0
1710,11,47,10390,0
6188,8,26,7777,0
6112,1,49,9990,0
81,3,53,5690,1
3802,12,33,10000,0
3021,3,29,13830,0
1972,26,49,9490,0
1714,15,41,9800,0
3536,4,54,12173,0
3825,39,56,28310,0
6183,0,24,10645,0
7068,6,52,14990,0
4870,3,23,16109,0
5990,9,37,22100,0
1946,0,64,25900,1
6009,13,36,6200,0
4353,0,38,11890,0
5769,7,24,25600,0
3488,6,49,11235,0
1610,13,51,13990,0
5164,0,27,6950,0
1251,3,27,19390,0
