,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
4235,4,45,8480,3795,1,36,0
5257,4,46,22618,7378,1,60,0
5523,16,46,17860,16640,0,60,0
3396,1,26,8600,9305,0,60,0
5831,3,38,11480,11480,0,60,1
6292,0,56,6987,7308,0,36,0
5204,13,72,13170,7170,0,48,0
6810,12,60,2900,3135,0,36,0
292,0,32,14900,10900,0,48,0
5833,0,63,14990,13990,0,84,0
5349,17,76,8173,8173,0,48,0
2840,1,27,17048,18459,0,60,0
272,6,28,14690,14690,0,60,0
2042,0,29,5190,5606,0,48,0
5426,17,54,6045,6045,0,48,0
3184,2,39,18219,18219,0,72,0
2513,2,29,12590,1751,1,12,0
3322,26,47,22500,11103,1,36,0
1086,8,30,10990,6441,0,48,1
3101,37,59,6630,6030,0,60,0
5300,1,24,7100,7100,0,48,1
5816,26,45,16695,10595,1,60,0
5312,12,73,10890,10890,0,36,0
2698,7,44,9108,9108,0,48,0
3066,16,46,20859,15859,0,72,0
6208,40,59,4990,4990,0,72,0
4998,13,75,9850,9068,0,36,0
2887,4,28,11590,11590,0,72,0
2571,12,35,30110,20610,0,60,0
2981,19,40,13900,10549,0,60,0
3479,1,46,10000,10866,0,60,1
613,2,65,11282,12149,0,48,0
5328,30,53,16300,22660,0,96,0
6904,9,28,5961,5961,0,36,0
6138,6,41,7164,6407,0,48,0
6405,37,54,7950,8932,0,48,0
4340,13,58,3290,2481,0,12,0
1748,22,55,16280,11200,0,36,0
6702,6,46,15900,15900,0,48,0
4441,0,45,11990,11990,0,72,0
7170,3,20,21990,25044,0,60,1
3131,2,37,30500,28500,0,72,0
2154,2,44,10900,10051,0,48,0
1344,27,55,10500,5500,1,36,1
7185,0,18,5690,3090,0,48,0
5574,3,44,4716,4716,0,96,0
3098,7,54,18760,15760,0,72,0
952,3,59,16940,10940,0,60,0
2357,0,21,5000,5000,0,36,0
1504,0,47,10490,12083,0,60,0
5129,13,58,9990,4990,0,60,0
7389,3,68,14790,6790,1,48,0
2662,2,48,10990,11955,0,60,0
1121,2,45,19209,21002,0,72,0
4194,20,53,5990,6949,0,72,1
5194,23,39,12650,13745,0,60,0
4674,2,18,20890,23055,0,72,0
7305,5,41,6985,6736,0,48,1
4279,7,45,16950,16950,0,96,0
416,26,51,31000,16000,1,48,0
5550,4,26,5900,4738,0,48,0
564,3,25,9000,7000,0,36,0
1224,13,58,4401,4607,0,36,0
142,0,38,24880,27364,0,72,1
1490,15,44,9820,6665,0,36,0
6551,33,60,4400,4627,0,48,0
2821,17,48,4988,4988,0,24,0
2004,17,35,19900,14900,0,24,0
1194,3,67,18400,19841,0,60,1
2492,2,29,6350,6500,0,60,0
4563,6,24,12200,12200,0,60,0
1756,2,38,10990,7990,0,36,0
497,0,26,16324,16423,0,84,0
6916,4,46,10390,11256,0,60,0
7262,4,68,4720,4366,0,48,1
4700,23,52,3757,3757,0,31,1
721,1,41,15860,18346,0,60,0
6340,0,28,6880,6880,0,36,0
3950,14,49,10000,7690,0,12,0
1496,6,31,14590,14590,0,72,0
2622,0,37,9790,10616,0,60,0
1520,0,51,10750,10866,0,60,0
7116,9,36,9470,6420,0,48,0
2966,22,56,12800,14045,0,48,0
5515,0,51,18710,19700,0,72,0
2925,12,48,8490,5990,0,48,0
6531,0,35,14320,12820,0,60,0
108,4,51,7680,8897,0,72,0
1754,0,33,9890,10934,0,72,1
5379,0,21,6020,6846,0,60,1
1351,2,38,6500,2000,1,24,0
5863,9,74,12500,12817,0,84,0
4113,4,57,5012,5282,0,48,0
3034,12,71,9150,4504,1,36,0
1973,9,55,8977,9470,0,48,0
336,3,76,12990,14471,0,96,1
5220,4,21,12800,13986,0,72,0
3142,2,68,6590,2722,1,24,0
6468,5,50,14950,14950,0,60,0
7059,12,32,5196,5604,0,48,0
724,2,65,4000,3569,0,12,0
765,12,30,9999,7999,0,84,1
7246,1,22,5823,6279,0,48,1
4174,3,66,9873,2873,1,12,0
307,6,69,5850,6292,0,24,0
1278,2,46,8690,9057,0,36,0
6983,1,27,9980,9730,0,60,1
5209,2,48,4156,4463,0,36,0
5785,2,36,10389,9191,0,72,0
2845,17,48,11800,2800,1,24,0
7300,4,34,19490,17795,0,60,1
1791,13,48,19000,11500,0,48,0
5469,12,77,17100,14200,0,60,0
3172,1,56,27000,27000,0,72,1
5223,0,26,25789,29160,0,72,0
2053,5,35,14351,14182,1,60,0
6053,2,48,12000,13957,0,72,0
2669,17,70,6700,5300,0,36,0
71,2,27,8300,8300,0,72,0
2795,7,68,13940,10513,0,48,0
6574,13,32,23990,22990,0,60,0
3593,1,31,24990,27800,0,96,1
1260,3,59,10617,10617,0,48,0
1666,0,39,12990,14837,0,60,0
2579,4,20,8566,8675,0,60,0
5192,14,46,15900,8226,1,48,0
4102,14,78,12100,12100,0,48,1
6565,20,82,9200,9200,0,96,1
2167,3,26,8490,8490,0,84,0
7074,0,32,7390,7390,0,96,1
1695,6,30,19490,19267,0,84,0
1095,3,33,5878,5878,0,36,0
5586,7,27,12400,12008,0,84,0
6383,8,28,13750,15173,0,72,0
4229,24,45,6790,4950,0,48,1
1630,4,36,9680,10724,0,84,0
5568,8,72,5880,6302,0,60,1
1881,16,43,16995,15191,0,60,0
5558,2,40,6990,7628,0,72,0
4977,6,65,12900,12900,0,36,1
1612,3,39,21990,16990,0,72,0
978,7,67,12200,12200,0,60,0
7034,33,49,9818,10429,0,36,0
5273,6,31,4795,3646,0,36,0
2876,0,38,19990,22738,0,60,1
848,2,66,5990,6704,0,60,0
3254,5,33,21920,23354,0,48,0
2271,0,41,13425,13425,0,72,1
6513,1,35,8802,7900,0,72,0
1830,1,23,7940,9430,0,84,0
2680,2,25,6250,3250,0,24,0
47,3,49,6166,6841,0,60,1
5784,25,46,18650,14650,0,72,0
1350,10,73,8150,3384,1,12,0
5826,4,26,19990,15975,0,48,0
446,4,51,25290,24155,0,60,0
2248,4,49,5300,4800,0,48,0
1743,30,80,5250,7186,0,48,0
844,17,53,16800,10260,0,60,0
3366,2,37,13402,11146,1,48,0
2692,30,50,11000,11000,0,96,0
678,3,54,4790,2240,0,24,0
2942,32,53,6500,7276,0,48,0
5960,2,32,16260,16260,0,60,0
1294,26,64,5350,5350,0,36,0
4267,3,53,13489,11098,0,60,0
3319,37,54,9985,9985,0,72,0
4204,4,52,11990,11870,0,48,0
6941,18,47,16500,14751,0,72,0
5307,0,25,22985,13770,0,36,0
4438,1,46,25590,22877,0,60,0
1112,1,31,12500,7500,0,36,0
776,1,39,6900,7498,0,60,0
7022,13,51,5480,5047,0,48,0
5103,1,25,15900,15300,0,72,0
2228,1,60,8880,6880,0,96,0
2153,1,42,13990,15227,0,84,0
5048,2,21,12790,13948,0,60,1
3279,15,40,18900,20499,0,60,0
4169,1,50,14500,10887,0,60,0
1366,31,58,30685,24929,0,60,0
3820,2,45,3488,3488,0,38,0
1851,1,21,18500,19363,0,60,1
1963,27,59,8895,9264,0,84,0
2542,43,60,11990,6990,0,24,0
5599,0,22,2900,1900,0,24,0
4287,0,41,10900,6343,0,36,0
3357,11,58,2787,2787,0,12,0
485,17,62,5890,6567,0,72,0
2239,3,47,6500,2500,1,24,0
2685,1,30,15900,15230,0,84,0
4923,1,30,11500,12358,0,48,0
5696,6,35,17000,18834,0,84,0
30,2,49,5950,5753,0,60,0
1879,0,21,20600,19609,0,60,0
4043,2,57,9950,9950,0,96,0
4810,11,33,8040,8845,0,60,0
4379,1,44,12487,11429,0,72,0
4789,16,40,3000,3000,0,12,0
5076,0,28,14420,14420,0,84,0
3692,3,36,15890,17035,0,48,1
636,0,19,19248,19248,0,72,0
4713,7,34,14800,11785,0,72,0
2641,5,31,8700,4995,0,24,0
1083,14,75,4899,4899,0,24,0
861,2,24,15340,16688,0,60,1
3481,3,26,24800,24800,0,48,0
903,9,38,10200,9900,0,84,0
3176,14,79,1500,1514,0,12,0
109,2,23,17990,19713,0,72,1
7147,1,25,3300,3544,0,36,1
4993,24,58,13130,14019,0,72,1
2820,26,46,16990,15034,0,60,0
2598,1,18,11690,11690,0,60,1
6243,0,52,29500,23101,0,72,0
3434,1,53,7748,1544,1,12,0
6464,42,59,4538,4538,0,36,0
1831,9,41,36159,11159,1,60,0
4970,1,28,14351,14351,1,60,1
782,10,28,11350,8404,0,48,0
7252,5,43,9990,9990,0,60,0
3731,18,56,6990,7509,0,72,1
3105,25,51,5149,5149,0,36,0
3806,3,40,10975,3275,1,36,0
3193,37,55,22770,19865,0,48,0
1825,21,60,6234,5000,0,12,0
5114,0,32,7165,6685,0,60,1
1094,0,27,12200,12200,0,60,0
5425,23,43,10000,10000,0,36,0
5889,1,38,2500,2132,0,24,1
6833,1,40,19700,22931,0,72,1
4511,13,53,16000,5500,1,36,0
5321,25,51,3608,3608,0,12,0
2488,2,45,11990,13101,0,72,1
1654,5,42,13670,13670,0,12,0
6334,16,79,14595,15349,0,48,0
6809,9,35,9600,11361,0,84,0
2323,16,44,10580,9580,0,60,0
2413,0,30,12990,14130,0,60,0
5692,31,51,13528,10528,0,60,0
2664,11,58,22080,21643,0,60,0
5384,5,39,18327,8327,1,36,0
4830,5,29,16990,23509,0,96,1
6377,17,62,7990,1611,1,12,0
6473,7,51,3981,3981,0,36,0
3153,3,52,16400,12911,0,72,0
178,6,29,35010,29010,0,60,0
2741,15,58,9850,9940,0,48,0
3621,2,55,9630,11643,0,96,1
2886,6,23,19400,9400,0,48,0
1204,14,77,12850,13792,0,72,0
2202,33,61,8500,5000,0,48,0
2955,5,28,10500,11280,0,48,1
3680,20,46,4810,2391,1,48,0
5728,11,47,16990,20400,0,96,1
2644,24,61,9243,10285,0,48,1
7390,10,51,20500,6430,1,36,0
1770,30,58,15949,15949,0,48,0
829,14,41,15500,7500,0,36,0
3889,36,56,22630,22630,0,72,0
6858,2,67,9742,6654,1,48,0
627,32,53,9950,8650,0,72,0
7279,3,36,13490,11490,0,60,0
4368,9,68,4126,4126,0,60,0
925,1,57,9500,9500,0,60,0
295,7,58,4643,4894,0,48,0
1052,4,36,20980,17380,0,60,0
3836,4,44,12480,11071,0,36,0
3997,9,51,4990,4990,0,48,1
3955,3,24,8900,8922,0,60,0
944,6,56,24100,14600,0,48,0
5912,2,23,18900,22048,0,72,1
6165,5,71,11054,11054,0,48,0
12,2,48,13400,11800,0,96,0
1117,22,59,13900,14621,0,84,1
5407,15,55,14890,12769,0,36,1
5484,7,57,20550,22207,0,72,0
6601,0,31,11729,10573,0,60,0
4151,0,23,6990,6893,0,72,1
1319,0,35,7980,8684,0,48,0
779,11,74,10496,10993,0,36,1
7259,10,42,19980,15180,0,60,0
6798,5,24,14490,15638,0,60,0
3127,7,28,16871,16818,0,60,0
3248,7,26,22700,25149,0,84,0
3552,7,52,19500,20954,0,60,0
653,32,53,16701,14059,0,60,0
2477,0,37,14700,11200,0,48,0
4991,4,49,12840,12637,0,48,0
4959,5,34,17900,17397,0,72,0
6371,2,24,23900,23900,0,72,0
2647,40,57,3201,3201,0,12,0
7244,1,32,10000,10000,0,60,0
5148,1,36,8950,8838,0,36,0
5995,2,45,4500,4500,0,24,0
2697,1,35,17490,20034,0,60,1
5410,2,37,11000,11000,0,96,0
2580,1,27,9900,10779,0,60,1
2589,14,39,22000,22000,0,72,0
5840,4,37,17000,17000,0,72,1
570,23,47,9880,9677,0,72,0
1448,18,85,18089,15589,0,60,0
5819,4,43,6900,7525,0,72,1
3497,10,67,6300,6888,0,48,0
5446,16,61,15570,12170,0,72,0
5119,0,43,9260,10197,0,60,0
1745,7,58,7731,7731,0,48,0
7343,0,40,3313,3590,0,24,0
3297,6,45,4490,4842,0,48,0
287,12,34,17500,17500,0,60,0
1738,14,74,7804,8263,0,60,0
4651,1,46,13410,12500,0,72,0
6563,1,39,9790,11705,0,96,1
2973,28,50,16490,19178,0,72,1
6924,1,49,28365,27800,0,96,0
5440,0,26,9600,8400,0,96,0
4189,17,77,19500,16500,0,60,0
4302,5,55,5570,6350,0,48,0
1684,17,44,30809,24499,0,72,1
4838,2,20,21990,24215,0,72,1
1338,17,52,21740,26052,0,60,0
3295,11,32,6900,7731,0,48,0
6097,0,21,17990,19725,0,72,1
3340,10,30,8950,8950,0,60,1
4148,0,44,11140,11140,0,60,0
2258,0,28,15545,10487,0,60,0
6649,7,30,13300,13544,0,60,0
5198,7,29,10850,5850,0,36,0
3411,5,54,18880,20844,0,84,1
6536,27,61,14060,15873,0,60,1
4397,4,47,6717,7504,0,96,1
1564,14,41,12300,9300,0,96,0
5671,1,32,5900,6437,0,60,1
4746,5,38,18700,16566,0,36,0
7233,6,23,8990,8469,0,36,0
2185,9,29,33670,25670,1,84,0
6690,5,47,8456,10114,0,84,1
1231,8,35,5800,5800,0,48,0
6203,1,36,9690,8936,0,60,1
1258,38,59,11600,7182,0,60,0
2254,1,23,11990,12939,0,60,0
1951,12,73,4850,3150,1,60,0
6905,0,45,10500,9500,0,24,1
113,26,52,10990,10890,0,96,0
7373,1,20,14500,14500,0,48,1
2509,0,27,14110,16433,0,72,1
5435,21,60,8878,8878,0,48,0
2548,0,25,12105,13167,0,60,0
2943,24,52,7900,7900,0,60,0
507,4,23,20960,27184,0,96,0
3977,28,59,9932,11431,0,96,0
5563,1,40,11950,8565,0,48,0
5007,20,48,7990,9100,0,60,1
2968,8,71,20540,20540,0,48,0
6083,13,47,6220,7059,0,60,0
5836,5,42,17150,20826,0,96,1
4342,4,43,9519,11089,0,72,1
6989,6,33,15340,16330,0,96,0
350,19,41,19921,21775,0,72,0
4391,4,34,8650,8650,0,60,0
3973,4,47,22500,12741,0,84,0
6056,6,47,11636,12539,0,48,0
2505,3,61,24990,24990,0,36,0
3946,7,34,5300,5095,0,48,0
1114,10,39,10500,12641,0,96,1
5238,4,42,10050,8222,0,36,0
298,24,47,15030,15158,0,48,0
5004,6,35,23819,21441,0,60,0
6549,5,31,7790,9061,0,72,1
2939,19,69,5301,5301,0,24,0
5661,10,30,12985,11917,0,60,0
6066,0,55,11299,8799,0,60,0
3244,19,51,15000,6500,0,48,0
3168,29,56,20000,19712,0,60,0
229,4,33,8970,10433,0,72,0
76,0,34,16700,14886,0,60,0
3204,2,58,9290,7937,0,60,0
5152,3,40,12980,14444,0,48,0
5519,0,26,10001,10001,0,48,0
4774,0,49,12990,10076,0,96,0
2103,6,47,15900,13300,0,48,0
5845,7,29,7500,8189,0,48,1
6751,1,40,14500,16131,0,96,0
2851,10,48,5895,5319,0,60,0
4960,40,63,12150,9650,0,60,0
1614,5,49,4450,5061,0,60,1
607,8,33,23220,18495,0,60,0
6140,5,57,15990,15318,0,72,0
1093,21,40,7100,5319,0,36,0
2742,24,61,7795,7795,0,48,1
7249,0,33,10500,8341,0,60,0
7299,4,45,16660,19447,0,72,1
7053,0,23,11890,12948,0,48,1
203,1,62,7980,6480,0,36,0
2387,12,49,15990,13766,0,60,0
5930,18,47,13500,12826,0,48,0
4269,2,43,14260,16582,0,72,0
837,2,55,11950,6950,0,36,0
4461,33,58,22000,22000,0,48,0
7371,25,51,29500,26000,0,72,0
1230,2,31,17950,9117,0,60,0
6342,3,21,13450,7650,0,36,0
1609,19,48,23665,20764,0,96,0
6445,26,60,18990,16759,0,84,0
4375,1,60,10050,9868,0,60,0
6510,0,22,11485,12463,0,60,0
2865,2,65,13200,9764,0,72,0
5704,1,34,17500,17500,0,72,0
3571,1,39,14600,14600,0,84,1
3832,11,27,10353,11226,0,60,0
5771,3,68,7069,6856,0,60,0
5666,1,30,9200,2200,1,24,0
2718,0,54,15120,5773,1,24,0
2917,1,51,14519,15594,0,60,0
657,8,60,24400,19100,1,96,0
790,1,29,12950,12984,0,60,0
2656,0,31,14290,17753,0,96,1
4510,11,30,12500,11964,0,60,0
6130,4,38,11900,5815,1,48,0
2561,3,47,22000,20355,0,84,0
1359,4,33,16989,14589,0,60,0
5448,27,55,8102,8539,0,48,0
2347,3,41,11990,13030,0,72,0
6071,22,56,10500,5990,0,60,0
2812,0,38,11440,12408,0,60,1
7222,2,39,12990,12499,0,60,0
5639,20,54,8000,9175,0,60,1
6496,3,66,12990,7990,0,72,0
4848,9,73,14100,9600,0,60,0
6060,1,25,10900,12291,0,48,1
2575,0,64,23175,20865,0,60,1
5678,26,53,15290,13290,0,72,0
3534,33,63,5600,5600,0,36,0
5001,2,47,9250,10170,0,60,0
6348,1,43,19000,19000,0,60,0
1780,5,22,15370,17099,0,96,1
2922,0,33,27000,29219,0,96,1
803,30,56,10403,10889,0,36,0
857,0,22,13950,15914,0,60,1
4240,5,34,20980,15780,0,36,0
3782,27,52,9450,9450,0,60,0
3739,15,32,13350,11968,0,60,0
5241,10,51,18500,18689,0,96,0
219,0,19,13000,11615,0,60,0
1288,3,66,18990,23186,0,72,0
582,2,42,7900,8584,0,60,1
2618,3,51,13990,6990,1,84,0
43,15,52,27985,27985,0,72,0
1234,1,39,17990,20426,0,60,1
5227,2,39,14710,10970,0,60,0
3039,0,24,15500,15500,0,84,0
7189,9,45,8461,9301,0,36,0
1892,0,22,7600,2600,1,24,0
4516,19,57,5566,5566,0,36,0
6509,1,31,9990,9159,0,60,0
4248,2,30,5050,5164,0,48,0
6146,32,54,9200,8694,0,60,0
1071,1,24,11590,8736,0,60,0
718,23,45,18280,17454,0,60,0
2364,7,27,25000,24679,0,60,0
1505,20,74,4505,4631,0,36,0
670,0,31,18890,16162,0,60,0
4604,10,62,17990,21836,0,96,0
4480,11,50,9700,5037,0,36,0
6224,4,54,9586,9586,0,48,0
4307,4,41,7609,7836,0,60,0
897,3,66,16090,11751,0,48,0
5983,1,47,13200,10000,0,60,0
2666,10,43,7990,6782,0,48,0
3164,23,54,7039,4792,0,60,0
1530,13,56,10000,7000,0,60,0
6708,7,41,13900,12457,0,72,0
6218,11,41,6390,4000,0,36,0
5935,3,43,23779,21912,0,72,0
6091,0,29,11800,13266,0,96,1
4527,1,30,12500,12500,0,60,0
3246,3,48,4057,4057,0,24,0
5304,2,54,12900,10832,0,60,0
5665,1,40,10078,11194,0,72,0
1874,7,37,21725,23296,0,48,0
2370,3,47,25000,13000,0,36,0
1769,0,30,29790,29790,0,60,1
5397,16,52,19800,14658,0,84,0
3315,1,49,11990,12159,0,60,0
1983,3,58,8325,8773,0,48,0
531,2,19,5000,5455,0,60,1
5809,3,25,3488,3846,0,36,1
5602,3,55,16490,16490,0,48,1
4370,1,24,7990,8556,0,36,1
6490,11,38,23186,6557,1,24,0
5540,16,54,6985,7598,0,60,0
2163,3,47,23720,14099,0,60,0
731,7,30,7450,8022,0,48,0
2339,19,51,6778,6778,0,48,0
5939,0,20,10120,11001,0,36,0
2232,25,56,8375,9174,0,48,0
7004,20,53,17500,13460,0,48,0
4698,2,28,15890,15890,0,48,0
4270,10,49,11900,13210,0,96,0
2771,10,44,6000,6000,0,60,0
6435,5,39,14000,14000,0,48,0
4060,16,49,30180,24301,0,72,0
2705,22,57,15151,10000,0,36,0
1255,6,26,12000,8000,0,60,0
2104,6,22,14900,12900,0,72,0
3915,1,56,7975,8586,0,72,0
4075,33,49,13990,16761,0,96,0
898,40,57,21980,19000,0,72,0
428,7,29,6990,6636,0,84,0
7258,2,25,27750,26449,0,60,1
3139,5,43,5980,5980,0,48,0
5817,8,39,29899,23899,0,60,0
6727,2,34,17589,18379,0,72,0
1222,10,39,16400,13400,0,60,0
2835,3,42,1501,1501,0,12,0
5327,0,24,6114,6864,0,48,0
4716,1,31,27500,27500,0,96,1
2836,4,62,21500,21500,0,48,0
5607,10,36,8476,9005,0,24,0
1621,21,64,4335,4335,0,36,0
6638,3,31,10990,9490,0,84,0
6973,3,23,17950,17950,0,72,1
3733,1,48,12880,15573,0,96,0
1096,50,70,15990,12990,0,36,0
2715,1,24,13490,15007,0,96,1
2072,28,52,27500,24133,0,60,0
6714,35,56,11890,8890,0,60,0
4860,22,50,7990,8050,0,60,0
2805,6,26,9700,6700,0,36,0
6272,1,42,7310,8189,0,48,1
2588,2,45,26159,24159,0,60,0
1788,15,51,17490,13990,0,48,0
5389,12,55,15495,11495,0,60,1
3407,22,45,20970,10785,1,48,0
528,1,62,10300,10300,0,72,0
5498,1,23,7970,7970,0,72,0
192,36,56,21400,15925,0,60,0
5627,22,45,4848,5154,0,24,0
1126,3,69,7855,8097,0,36,0
3001,8,50,11390,9390,0,60,0
3114,9,53,13980,15077,0,48,0
3002,9,54,5812,5975,0,36,0
304,11,34,7990,9244,0,72,1
7348,16,48,11040,11967,0,60,0
1292,18,51,11490,12595,0,72,0
70,13,73,14950,10950,0,84,0
3076,33,55,5990,6460,0,48,0
4241,5,34,9266,9266,0,48,0
2687,0,24,26490,29023,0,72,1
3706,1,44,18500,14800,0,60,0
831,16,55,9300,7058,0,36,0
7028,0,37,16885,13885,0,60,0
1456,3,39,8980,4980,0,36,0
3464,0,22,24421,26794,0,72,1
4536,6,59,9400,10000,0,60,0
238,2,49,21145,25455,0,72,0
92,23,85,10000,7500,0,36,0
7180,3,27,6490,1539,1,12,0
3905,2,65,16900,16847,0,72,0
4119,0,37,25400,28502,0,96,1
4087,1,26,15300,17038,0,48,0
6950,0,28,13490,13490,0,60,0
6476,0,49,14900,16223,0,60,1
4669,3,53,12599,14498,0,60,1
1001,3,56,16490,13000,0,60,0
3608,20,59,6540,4225,0,24,0
7121,8,55,4200,4526,0,36,0
2377,2,25,5660,4090,0,36,0
4157,6,36,15885,14949,0,60,1
3107,45,65,7186,7769,0,36,0
3541,0,29,28665,19290,0,60,0
1532,9,44,26990,23344,0,48,0
2410,0,19,6290,5790,0,60,1
4502,1,26,17950,16950,0,60,0
411,41,70,6200,6200,0,72,1
3260,2,61,9950,10100,0,60,0
7128,3,25,13830,15027,0,60,0
6864,3,57,14990,15749,0,72,0
5460,0,29,10970,7118,0,24,0
7399,0,20,5850,6202,0,60,0
3717,5,46,9990,9990,0,96,1
4108,24,79,4500,2500,0,24,1
6780,2,32,4378,4490,0,12,0
5660,7,27,8160,9340,0,60,0
2941,5,55,8550,5422,0,60,0
633,5,24,10850,11957,0,60,0
498,1,35,11850,11850,0,72,1
2463,0,63,8450,6148,0,36,0
5493,14,37,3660,3660,0,12,0
637,0,44,11950,11950,0,60,0
720,2,31,10040,7040,0,72,0
288,7,55,11390,11390,0,60,0
757,1,26,16790,18823,0,48,1
3916,4,29,10700,11708,0,72,0
2944,0,20,10990,11075,0,48,1
6345,16,46,17900,16000,0,60,0
6058,10,44,15990,15990,0,60,0
6836,0,27,18400,20469,0,96,1
3857,0,29,22000,24031,0,72,1
596,2,21,13660,14966,0,72,0
3773,3,27,17800,14000,0,60,0
1068,7,50,13600,15494,0,60,0
1942,0,22,9500,7300,0,48,0
1647,6,29,7078,6666,0,48,0
3424,1,64,16790,13790,0,48,0
5101,0,22,7900,7408,0,48,0
2700,2,57,27280,18900,0,48,0
1700,0,31,9119,9119,0,60,1
6139,3,23,27100,27100,0,84,1
5808,16,46,6300,5707,0,48,0
5461,33,54,12430,14009,0,48,0
5409,1,23,13000,13000,0,48,0
3289,1,60,5500,4500,0,36,0
2123,4,67,6500,3131,0,24,0
3615,35,52,12000,13078,0,60,0
86,2,66,9500,11524,0,72,1
2308,19,51,15995,15995,0,60,0
2677,25,45,8500,8500,0,60,0
5008,10,33,19990,8717,0,36,0
6593,8,25,6990,6344,0,72,0
2594,0,24,14400,15382,0,36,0
5251,7,29,4300,4750,0,36,1
1029,18,57,4200,4200,0,36,0
3413,20,80,13940,8440,0,60,0
4176,18,46,12500,9653,0,48,1
2144,3,53,13350,12970,0,60,0
4655,3,19,14560,16350,0,48,1
1200,9,74,23000,10000,0,36,0
2025,3,33,15650,5650,1,36,0
621,19,46,10450,10237,0,60,0
6759,20,43,13620,14907,0,72,0
566,23,46,14139,6650,1,60,0
3821,2,63,13510,16775,0,72,1
1837,0,52,11670,7270,0,48,0
1334,1,26,7400,2157,1,48,1
3346,25,42,11490,6640,0,36,0
7066,29,60,9050,7430,0,48,0
2099,12,48,14500,13300,0,96,0
3305,2,41,10800,9767,0,84,0
6945,1,19,4400,4802,0,36,0
3961,1,50,15990,15990,0,60,0
1688,2,48,16000,15500,0,60,0
745,4,31,13990,12990,0,48,1
5079,0,40,13040,11168,0,60,0
3819,1,34,3936,4357,0,36,0
2187,0,42,6690,7507,0,96,1
195,0,44,11389,13738,0,84,0
1152,1,24,11690,14164,0,60,0
2957,8,53,7250,5750,0,60,0
4896,11,68,3634,3634,0,48,1
802,2,40,26490,29146,0,72,1
4552,2,28,7529,8164,0,60,0
2350,0,34,5900,4206,0,48,1
5474,3,23,8790,9778,0,96,1
6729,11,65,7990,7990,0,72,0
5992,29,51,5300,5215,0,60,1
2068,3,33,6800,6800,0,36,0
3861,0,45,13500,12198,0,48,0
5737,0,39,19500,18361,0,48,1
644,21,76,13150,8350,0,48,0
6572,5,27,8990,1990,1,24,0
5566,22,45,12870,8353,0,24,0
5487,0,26,12000,12000,0,60,0
6710,2,35,7990,9111,0,48,0
120,26,44,5133,5133,0,36,0
1777,12,72,7450,5603,0,24,0
5680,0,20,20000,22677,0,60,1
5972,5,31,9900,7900,0,48,0
2135,1,29,12000,10000,0,48,0
4743,6,27,9699,8899,0,60,0
6487,6,52,20600,14600,0,60,0
134,19,56,19160,15538,0,48,0
6566,14,41,16390,15347,0,96,0
3975,2,27,3143,2198,0,12,0
3800,0,38,25390,25390,0,96,0
7183,2,45,12978,10963,0,48,1
2559,1,25,20990,23877,0,60,1
62,4,23,19890,16747,0,48,0
6654,2,26,11400,9237,0,60,0
6475,7,65,16000,16000,0,48,0
3941,26,53,9990,6508,1,60,0
3758,11,76,5552,3000,0,24,0
2467,1,44,7990,6490,0,72,0
679,29,47,4950,1550,1,12,0
4152,4,37,18900,15628,0,60,0
741,0,22,4600,4764,0,12,1
1211,7,24,13900,15398,0,96,0
2170,10,40,20795,22634,0,60,0
5603,0,58,18900,2051,1,12,0
5078,2,51,5300,5300,0,48,0
4939,4,43,23900,24815,0,60,0
2900,0,46,7940,8610,0,60,0
567,4,47,6594,7532,0,60,1
1873,1,23,4995,4995,0,36,0
3684,6,55,12200,6737,0,60,0
2596,10,29,6934,7478,0,48,0
1717,2,28,18200,14000,0,48,0
6161,10,59,14750,14750,0,72,0
2843,6,40,11900,5300,1,72,1
1392,1,42,16000,10500,0,60,0
7417,20,51,11300,5000,0,36,0
5394,13,58,7900,6732,0,84,0
4059,12,48,29500,24000,0,60,0
6519,7,34,14390,6325,1,36,0
489,11,43,23940,23940,0,96,0
493,1,41,9990,9990,0,72,0
690,24,55,7985,4278,0,24,0
3770,5,22,8234,8383,0,96,0
602,7,46,3900,3900,0,48,0
1911,0,34,12950,11881,0,60,0
5452,5,65,3990,4710,0,60,1
3422,5,29,19293,23164,0,96,1
3450,2,30,24500,14500,0,60,0
5260,18,43,6430,6920,0,36,0
3459,1,23,9900,9900,0,48,1
7243,4,26,2800,2870,0,12,0
5087,15,60,11999,10150,0,96,0
2366,1,31,22950,25108,0,72,1
1187,1,23,15990,10990,0,60,0
274,9,49,19400,16900,0,48,0
4209,0,26,6700,3433,0,36,0
4280,12,58,5098,5378,0,48,0
1361,0,27,22390,24720,0,84,0
3274,1,49,2718,2890,0,24,1
1526,0,63,5698,6358,0,48,0
3707,23,42,15547,10329,0,60,0
6025,27,53,11975,10975,0,60,0
7324,10,58,14980,14980,0,84,1
5957,29,61,12844,14020,0,60,0
3583,18,73,3659,3659,0,12,0
6985,1,65,9985,8485,0,72,0
1337,11,48,19479,18979,0,96,0
945,7,59,32875,21252,1,60,1
5844,7,41,12010,13401,0,84,1
2250,4,35,13000,10220,0,48,1
5848,7,30,7990,8374,0,36,0
7377,3,48,4600,2764,0,24,0
6792,16,48,12750,4750,1,36,0
2346,4,63,6940,6458,0,96,0
68,10,51,16900,17920,0,72,0
